"_id",saleDate,items.0.name,items.0.tags.0,items.0.tags.1,items.0.tags.2,items.0.tags.3,items.0.price,items.0.quantity,items.1.name,items.1.tags.0,items.1.tags.1,items.1.tags.2,items.1.tags.3,items.1.price,items.1.quantity,items.2.name,items.2.tags.0,items.2.tags.1,items.2.tags.2,items.2.tags.3,items.2.price,items.2.quantity,items.3.name,items.3.tags.0,items.3.tags.1,items.3.tags.2,items.3.tags.3,items.3.price,items.3.quantity,items.4.name,items.4.tags.0,items.4.tags.1,items.4.tags.2,items.4.tags.3,items.4.price,items.4.quantity,items.5.name,items.5.tags.0,items.5.tags.1,items.5.tags.2,items.5.tags.3,items.5.price,items.5.quantity,items.6.name,items.6.tags.0,items.6.tags.1,items.6.tags.2,items.6.tags.3,items.6.price,items.6.quantity,items.7.name,items.7.tags.0,items.7.tags.1,items.7.tags.2,items.7.tags.3,items.7.price,items.7.quantity,items.8.name,items.8.tags.0,items.8.tags.1,items.8.tags.2,items.8.tags.3,items.8.price,items.8.quantity,items.9.name,items.9.tags.0,items.9.tags.1,items.9.tags.2,items.9.price,items.9.quantity,storeLocation,customer.gender,customer.age,customer.email,customer.satisfaction,couponUsed,purchaseMethod
5bd761dcae323e45a93ccfe8,2015-03-23T21:06:49.506Z,printer paper,office,stationary,,,40.01,2,notepad,office,writing,school,,35.29,2,pens,writing,office,school,stationary,56.12,5,backpack,school,travel,kids,,77.71,2,notepad,office,writing,school,,18.47,2,envelopes,stationary,office,general,,19.95,8,envelopes,stationary,office,general,,8.08,3,binder,school,general,organization,,14.16,3,,,,,,,,,,,,,,Denver,M,42,cauho@witwuta.sv,4,true,Online
5bd761dcae323e45a93ccfec,2017-12-03T18:39:48.253Z,backpack,school,travel,kids,,127.59,3,notepad,office,writing,school,,17.6,4,binder,school,general,organization,,18.67,2,pens,writing,office,school,stationary,60.56,3,notepad,office,writing,school,,28.41,1,envelopes,stationary,office,general,,15.28,7,laptop,electronics,school,office,,1259.02,3,,,,,,,,,,,,,,,,,,,,,London,M,40,dotzu@ib.sh,4,false,In store
5bd761dcae323e45a93ccfee,2014-11-11T02:13:51.893Z,laptop,electronics,school,office,,604.12,4,binder,school,general,organization,,11.05,7,binder,school,general,organization,,20.94,5,backpack,school,travel,kids,,61.16,5,notepad,office,writing,school,,29.81,3,printer paper,office,stationary,,,31.19,5,pens,writing,office,school,stationary,47.12,1,notepad,office,writing,school,,36.71,2,pens,writing,office,school,stationary,69.28,3,notepad,office,writing,school,14.05,1,London,F,40,pan@cak.zm,5,false,In store
5bd761dcae323e45a93ccff9,2017-11-12T20:30:15.045Z,notepad,office,writing,school,,9.91,3,pens,writing,office,school,stationary,22.01,4,backpack,school,travel,kids,,57.14,2,binder,school,general,organization,,21.92,7,binder,school,general,organization,,20.12,9,laptop,electronics,school,office,,1541.76,3,printer paper,office,stationary,,,45.86,6,,,,,,,,,,,,,,,,,,,,,London,F,50,velo@nukav.fr,5,false,In store
5bd761dcae323e45a93ccffa,2016-08-15T04:05:03.298Z,laptop,electronics,school,office,,862.74,4,envelopes,stationary,office,general,,5.04,8,binder,school,general,organization,,11.61,7,notepad,office,writing,school,,5.83,5,binder,school,general,organization,,18.72,2,backpack,school,travel,kids,,116.93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,40,elusekjiv@kuajmag.as,4,true,In store
5bd761dcae323e45a93ccffc,2015-11-12T12:06:07.052Z,binder,school,general,organization,,16.82,7,backpack,school,travel,kids,,142.9,5,envelopes,stationary,office,general,,9.05,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,30,ziguh@lu.bf,4,false,In store
5bd761dcae323e45a93ccfff,2016-10-04T07:04:44.122Z,binder,school,general,organization,,20.08,7,envelopes,stationary,office,general,,22.9,3,envelopes,stationary,office,general,,12.33,3,laptop,electronics,school,office,,1376.45,3,notepad,office,writing,school,,28.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,58,jalpo@ha.mq,5,false,In store
5bd761dcae323e45a93cd00a,2015-03-30T06:59:05.365Z,pens,writing,office,school,stationary,59.55,4,notepad,office,writing,school,,34.83,4,envelopes,stationary,office,general,,17.31,3,pens,writing,office,school,stationary,18.22,2,notepad,office,writing,school,,31.88,3,binder,school,general,organization,,17.34,5,notepad,office,writing,school,,36.18,3,,,,,,,,,,,,,,,,,,,,,Denver,M,66,henbaw@dasekoh.bf,4,false,Online
5bd761dcae323e45a93cd00d,2013-10-19T18:39:56.083Z,backpack,school,travel,kids,,66.04,1,printer paper,office,stationary,,,35.46,4,binder,school,general,organization,,21.2,5,notepad,office,writing,school,,5.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,64,mucloji@popitdib.fi,4,false,Online
5bd761dcae323e45a93cd013,2014-06-19T05:36:16.228Z,binder,school,general,organization,,15.9,6,printer paper,office,stationary,,,21.44,7,binder,school,general,organization,,13.83,10,backpack,school,travel,kids,,135.83,1,pens,writing,office,school,stationary,48.87,5,laptop,electronics,school,office,,1577.42,1,notepad,office,writing,school,,26.7,5,envelopes,stationary,office,general,,23.32,1,pens,writing,office,school,stationary,71.34,3,,,,,,,New York,M,31,do@neokliw.sz,5,false,Online
5bd761dcae323e45a93cd015,2017-09-01T20:38:29.109Z,notepad,office,writing,school,,30.95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,52,apokas@miz.tg,5,false,Online
5bd761dcae323e45a93cd017,2015-01-11T10:46:32.673Z,notepad,office,writing,school,,5.02,2,notepad,office,writing,school,,18.69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,49,ce@jinsuod.sy,5,true,Online
5bd761dcae323e45a93cd01d,2014-07-24T02:47:51.251Z,printer paper,office,stationary,,,38.65,3,binder,school,general,organization,,13.21,4,pens,writing,office,school,stationary,55.37,4,notepad,office,writing,school,,14.49,4,binder,school,general,organization,,21.05,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,53,posti@reppijnup.la,2,false,In store
5bd761dcae323e45a93cd021,2016-02-06T09:35:02.820Z,binder,school,general,organization,,23.14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,53,we@bedijohaz.gp,3,false,In store
5bd761dcae323e45a93cd027,2016-05-16T02:36:18.336Z,pens,writing,office,school,stationary,54.63,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,65,ow@fiufbed.us,4,false,In store
5bd761dcae323e45a93cd02a,2015-08-15T12:11:23.712Z,envelopes,stationary,office,general,,22.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,38,zevalnet@vo.im,3,false,Online
5bd761dcae323e45a93cd02e,2017-01-04T23:00:17.628Z,binder,school,general,organization,,13.75,7,laptop,electronics,school,office,,1385.58,4,printer paper,office,stationary,,,15.17,2,notepad,office,writing,school,,8.57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,54,utsefac@gipu.tt,4,false,Phone
5bd761dcae323e45a93cd03b,2013-01-17T17:44:45.354Z,notepad,office,writing,school,,15.02,1,notepad,office,writing,school,,24.0,4,binder,school,general,organization,,10.74,5,printer paper,office,stationary,,,28.57,3,pens,writing,office,school,stationary,39.66,4,envelopes,stationary,office,general,,5.59,3,envelopes,stationary,office,general,,7.32,9,backpack,school,travel,kids,,173.97,2,notepad,office,writing,school,,23.89,3,,,,,,,London,M,53,osi@wenowu.vu,4,true,In store
5bd761dcae323e45a93cd03c,2016-07-20T12:23:54.789Z,pens,writing,office,school,stationary,13.32,1,notepad,office,writing,school,,15.41,4,binder,school,general,organization,,26.73,8,binder,school,general,organization,,27.75,6,printer paper,office,stationary,,,36.84,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,63,wi@anupil.tr,5,false,In store
5bd761dcae323e45a93cd041,2015-03-22T04:00:36.462Z,envelopes,stationary,office,general,,20.28,5,backpack,school,travel,kids,,42.91,1,notepad,office,writing,school,,39.52,3,binder,school,general,organization,,16.64,8,printer paper,office,stationary,,,34.5,1,notepad,office,writing,school,,6.62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,53,liwleno@puhcid.ci,4,false,Phone
5bd761dcae323e45a93cd043,2016-01-29T14:52:56.951Z,laptop,electronics,school,office,,1519.33,2,backpack,school,travel,kids,,130.17,2,printer paper,office,stationary,,,35.71,3,notepad,office,writing,school,,31.88,1,binder,school,general,organization,,20.0,3,envelopes,stationary,office,general,,8.86,1,notepad,office,writing,school,,27.39,3,pens,writing,office,school,stationary,76.38,3,,,,,,,,,,,,,,San Diego,F,36,gopohu@gat.vg,5,true,Online
5bd761dcae323e45a93cd046,2017-10-19T06:34:38.034Z,pens,writing,office,school,stationary,51.6,4,notepad,office,writing,school,,18.61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,31,jedgi@lez.bn,2,false,In store
5bd761dcae323e45a93cd04a,2016-11-10T05:40:15.043Z,pens,writing,office,school,stationary,77.3,1,notepad,office,writing,school,,7.5,2,notepad,office,writing,school,,30.25,1,notepad,office,writing,school,,14.36,5,envelopes,stationary,office,general,,10.21,4,printer paper,office,stationary,,,47.64,8,backpack,school,travel,kids,,105.02,1,binder,school,general,organization,,15.03,7,laptop,electronics,school,office,,1360.17,4,envelopes,stationary,office,general,24.65,4,London,M,57,ajre@dogwa.do,4,false,In store
5bd761dcae323e45a93cd054,2015-09-09T05:06:02.106Z,pens,writing,office,school,stationary,54.32,1,pens,writing,office,school,stationary,76.36,3,backpack,school,travel,kids,,140.39,5,binder,school,general,organization,,11.92,5,envelopes,stationary,office,general,,12.31,7,notepad,office,writing,school,,20.09,1,envelopes,stationary,office,general,,14.05,8,printer paper,office,stationary,,,20.1,5,,,,,,,,,,,,,,Denver,F,60,ciz@acino.kg,1,false,In store
5bd761dcae323e45a93cd057,2014-04-18T00:36:37.045Z,binder,school,general,organization,,18.46,8,notepad,office,writing,school,,33.07,5,printer paper,office,stationary,,,43.11,2,envelopes,stationary,office,general,,19.25,5,binder,school,general,organization,,11.29,10,notepad,office,writing,school,,24.06,5,notepad,office,writing,school,,18.89,1,pens,writing,office,school,stationary,41.36,2,,,,,,,,,,,,,,Austin,M,55,cew@suivu.org,4,false,Online
5bd761dcae323e45a93cd05b,2014-07-14T01:12:23.830Z,binder,school,general,organization,,13.93,2,notepad,office,writing,school,,18.77,5,envelopes,stationary,office,general,,13.71,10,envelopes,stationary,office,general,,13.46,4,binder,school,general,organization,,23.3,5,pens,writing,office,school,stationary,64.47,5,laptop,electronics,school,office,,893.66,3,,,,,,,,,,,,,,,,,,,,,Denver,F,65,kapdov@vihtuzi.tv,3,false,Online
5bd761dcae323e45a93cd06a,2013-04-18T22:21:08.899Z,laptop,electronics,school,office,,513.2,5,binder,school,general,organization,,17.83,4,printer paper,office,stationary,,,39.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,60,peczoh@oz.gd,1,false,In store
5bd761dcae323e45a93cd076,2013-04-26T08:22:04.973Z,printer paper,office,stationary,,,16.5,6,notepad,office,writing,school,,31.0,1,pens,writing,office,school,stationary,46.7,1,envelopes,stationary,office,general,,15.32,1,pens,writing,office,school,stationary,36.09,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,50,icujoseh@vajon.gf,5,false,In store
5bd761dcae323e45a93cd078,2013-03-12T09:34:55.659Z,envelopes,stationary,office,general,,18.0,6,envelopes,stationary,office,general,,11.0,7,notepad,office,writing,school,,11.23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,46,jezga@novirom.tr,5,true,In store
5bd761dcae323e45a93cd07d,2017-04-17T17:01:33.451Z,notepad,office,writing,school,,16.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,71,zepud@gatimmuc.mm,2,false,Phone
5bd761dcae323e45a93cd07e,2017-06-22T21:53:26.728Z,backpack,school,travel,kids,,176.37,5,printer paper,office,stationary,,,30.27,8,laptop,electronics,school,office,,696.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,56,galvuhamo@popudhuv.td,5,false,Phone
5bd761dcae323e45a93cd084,2013-11-08T15:01:32.331Z,laptop,electronics,school,office,,709.07,1,printer paper,office,stationary,,,47.88,1,notepad,office,writing,school,,33.61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,54,rulu@vaju.la,2,false,In store
5bd761dcae323e45a93cd088,2015-10-20T16:40:43.714Z,printer paper,office,stationary,,,20.2,1,binder,school,general,organization,,26.68,4,pens,writing,office,school,stationary,37.27,5,notepad,office,writing,school,,26.77,3,notepad,office,writing,school,,32.23,2,notepad,office,writing,school,,17.85,3,pens,writing,office,school,stationary,72.24,2,envelopes,stationary,office,general,,14.2,2,backpack,school,travel,kids,,170.72,5,,,,,,,London,M,44,movodfa@tuddat.ng,4,false,In store
5bd761dcae323e45a93cd089,2016-05-19T21:23:31.792Z,backpack,school,travel,kids,,163.51,2,pens,writing,office,school,stationary,75.0,1,notepad,office,writing,school,,14.96,3,printer paper,office,stationary,,,42.21,6,envelopes,stationary,office,general,,10.33,4,envelopes,stationary,office,general,,20.84,7,pens,writing,office,school,stationary,73.25,3,binder,school,general,organization,,25.6,9,notepad,office,writing,school,,24.55,2,laptop,electronics,school,office,1094.18,4,London,M,46,an@tiv.cx,3,false,In store
5bd761dcae323e45a93cd08b,2017-06-30T05:14:53.049Z,backpack,school,travel,kids,,173.11,2,printer paper,office,stationary,,,40.19,3,notepad,office,writing,school,,11.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,35,wofihiki@zupov.pm,5,false,In store
5bd761dcae323e45a93cd090,2013-02-13T14:07:15.955Z,printer paper,office,stationary,,,12.04,3,backpack,school,travel,kids,,140.41,4,notepad,office,writing,school,,34.41,3,notepad,office,writing,school,,26.28,4,envelopes,stationary,office,general,,11.95,5,pens,writing,office,school,stationary,55.82,1,envelopes,stationary,office,general,,14.25,3,pens,writing,office,school,stationary,50.21,5,,,,,,,,,,,,,,London,F,26,uchocga@jucuv.mh,4,false,In store
5bd761dcae323e45a93cd091,2015-12-07T05:53:41.259Z,pens,writing,office,school,stationary,30.59,5,envelopes,stationary,office,general,,19.43,10,backpack,school,travel,kids,,120.81,2,notepad,office,writing,school,,22.38,5,laptop,electronics,school,office,,1340.76,3,pens,writing,office,school,stationary,42.57,2,binder,school,general,organization,,28.59,10,notepad,office,writing,school,,18.75,3,notepad,office,writing,school,,10.87,2,,,,,,,London,M,40,uzlo@helem.na,3,false,In store
5bd761dcae323e45a93cd0a8,2017-02-23T06:07:44.124Z,pens,writing,office,school,stationary,7.96,4,laptop,electronics,school,office,,1582.98,3,envelopes,stationary,office,general,,11.39,7,notepad,office,writing,school,,37.6,5,notepad,office,writing,school,,25.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,51,davnuwcu@no.vi,5,false,In store
5bd761dcae323e45a93cd0ad,2013-06-03T15:42:49.232Z,laptop,electronics,school,office,,1045.57,3,printer paper,office,stationary,,,31.92,5,pens,writing,office,school,stationary,74.53,4,binder,school,general,organization,,19.63,9,envelopes,stationary,office,general,,17.76,3,binder,school,general,organization,,10.43,5,notepad,office,writing,school,,11.98,4,envelopes,stationary,office,general,,7.53,4,notepad,office,writing,school,,17.21,4,backpack,school,travel,kids,114.15,4,Denver,M,29,el@negfogor.so,4,false,In store
5bd761dcae323e45a93cd0b0,2014-07-28T15:28:59.274Z,envelopes,stationary,office,general,,5.4,8,notepad,office,writing,school,,7.31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,32,kamavbe@pojki.dj,5,false,Online
5bd761dcae323e45a93cd0b2,2013-10-28T04:28:53.739Z,notepad,office,writing,school,,19.88,3,envelopes,stationary,office,general,,21.99,10,envelopes,stationary,office,general,,23.25,6,notepad,office,writing,school,,6.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,54,mar@odmebulo.mr,2,false,In store
5bd761dcae323e45a93cd0b6,2016-02-15T01:48:52.731Z,envelopes,stationary,office,general,,24.85,7,binder,school,general,organization,,18.42,7,envelopes,stationary,office,general,,15.84,9,notepad,office,writing,school,,11.04,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,71,semopun@upokoor.vi,5,false,In store
5bd761dcae323e45a93cd0b7,2013-07-26T18:06:11.111Z,envelopes,stationary,office,general,,8.07,2,envelopes,stationary,office,general,,15.31,3,laptop,electronics,school,office,,571.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,39,jomdel@zapegrab.at,5,false,Online
5bd761dcae323e45a93cd0b9,2013-05-19T21:08:10.965Z,pens,writing,office,school,stationary,49.07,4,laptop,electronics,school,office,,1166.41,4,binder,school,general,organization,,28.51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,44,ijebgu@ewo.gl,5,false,Online
5bd761dcae323e45a93cd0c1,2015-09-26T11:27:16.447Z,envelopes,stationary,office,general,,9.33,9,backpack,school,travel,kids,,77.13,1,notepad,office,writing,school,,13.33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,35,tiagpi@ag.pe,5,false,In store
5bd761dcae323e45a93cd0c3,2014-01-15T16:35:47.993Z,notepad,office,writing,school,,35.09,2,envelopes,stationary,office,general,,12.6,9,pens,writing,office,school,stationary,43.61,3,backpack,school,travel,kids,,126.41,4,pens,writing,office,school,stationary,41.03,5,notepad,office,writing,school,,23.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,36,jigucun@wabekbor.nc,4,false,In store
5bd761dcae323e45a93cd0c9,2017-04-26T04:20:46.632Z,notepad,office,writing,school,,18.65,4,binder,school,general,organization,,24.41,5,backpack,school,travel,kids,,52.45,5,pens,writing,office,school,stationary,56.93,3,laptop,electronics,school,office,,1072.65,5,notepad,office,writing,school,,21.69,2,envelopes,stationary,office,general,,17.27,4,envelopes,stationary,office,general,,21.0,6,,,,,,,,,,,,,,London,M,75,huit@vebvodco.to,5,false,In store
5bd761dcae323e45a93cd0ce,2013-03-01T13:10:43.474Z,backpack,school,travel,kids,,52.95,5,notepad,office,writing,school,,38.74,4,envelopes,stationary,office,general,,17.81,1,binder,school,general,organization,,12.06,3,pens,writing,office,school,stationary,42.15,1,envelopes,stationary,office,general,,12.83,6,notepad,office,writing,school,,22.64,2,pens,writing,office,school,stationary,72.92,3,notepad,office,writing,school,,28.71,3,,,,,,,Seattle,M,54,oke@bisubo.ht,5,false,Online
5bd761dcae323e45a93cd0d2,2013-10-20T10:13:12.157Z,pens,writing,office,school,stationary,17.31,1,backpack,school,travel,kids,,64.79,1,pens,writing,office,school,stationary,67.95,1,notepad,office,writing,school,,31.62,2,envelopes,stationary,office,general,,11.61,5,printer paper,office,stationary,,,37.26,2,binder,school,general,organization,,17.99,2,notepad,office,writing,school,,14.42,2,laptop,electronics,school,office,,899.82,3,envelopes,stationary,office,general,17.08,3,London,F,20,ana@ja.tp,5,false,In store
5bd761dcae323e45a93cd0d3,2017-05-04T21:05:19.760Z,pens,writing,office,school,stationary,10.81,1,backpack,school,travel,kids,,90.33,2,envelopes,stationary,office,general,,7.78,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,50,el@sauf.sn,4,false,In store
5bd761dcae323e45a93cd0d4,2015-04-29T05:09:30.840Z,pens,writing,office,school,stationary,5.04,4,notepad,office,writing,school,,34.62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,74,tih@rohugu.zm,5,false,In store
5bd761dcae323e45a93cd0d6,2014-03-21T12:18:19.262Z,binder,school,general,organization,,28.31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,65,varpa@gud.cv,4,false,In store
5bd761dcae323e45a93cd0da,2017-04-14T18:53:34.341Z,backpack,school,travel,kids,,93.64,4,printer paper,office,stationary,,,42.84,1,binder,school,general,organization,,21.07,6,pens,writing,office,school,stationary,10.63,4,laptop,electronics,school,office,,605.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,56,erko@osdow.tc,5,false,Online
5bd761dcae323e45a93cd0db,2017-09-02T22:51:11.252Z,notepad,office,writing,school,,5.54,5,envelopes,stationary,office,general,,24.96,9,envelopes,stationary,office,general,,10.2,2,notepad,office,writing,school,,27.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,52,ridfaew@jug.tt,1,false,Online
5bd761dcae323e45a93cd0df,2017-02-24T14:36:50.910Z,laptop,electronics,school,office,,868.83,4,backpack,school,travel,kids,,112.75,1,notepad,office,writing,school,,13.07,2,notepad,office,writing,school,,14.36,5,pens,writing,office,school,stationary,38.23,3,printer paper,office,stationary,,,43.71,9,envelopes,stationary,office,general,,15.95,6,binder,school,general,organization,,13.11,9,,,,,,,,,,,,,,London,F,34,anieti@conmu.cw,4,false,In store
5bd761dcae323e45a93cd0e2,2014-06-07T02:46:48.239Z,printer paper,office,stationary,,,45.86,6,notepad,office,writing,school,,8.78,3,notepad,office,writing,school,,31.56,4,binder,school,general,organization,,22.44,8,envelopes,stationary,office,general,,19.82,9,envelopes,stationary,office,general,,10.57,3,backpack,school,travel,kids,,68.97,4,,,,,,,,,,,,,,,,,,,,,Denver,F,60,lidal@nolivtak.km,4,false,Online
5bd761dcae323e45a93cd0e7,2014-01-31T07:17:36.870Z,laptop,electronics,school,office,,982.55,1,envelopes,stationary,office,general,,11.8,1,pens,writing,office,school,stationary,28.05,4,pens,writing,office,school,stationary,5.14,2,printer paper,office,stationary,,,40.7,9,binder,school,general,organization,,26.91,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,39,ejawiimo@puaj.uz,5,false,Online
5bd761dcae323e45a93cd0ed,2015-10-09T10:57:23.855Z,backpack,school,travel,kids,,156.23,1,notepad,office,writing,school,,38.94,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,59,fag@uv.mw,5,false,Online
5bd761dcae323e45a93cd0fe,2014-02-11T20:40:49.786Z,pens,writing,office,school,stationary,58.69,4,notepad,office,writing,school,,25.03,1,binder,school,general,organization,,20.54,8,notepad,office,writing,school,,39.59,2,envelopes,stationary,office,general,,10.38,9,notepad,office,writing,school,,27.51,5,laptop,electronics,school,office,,512.74,3,printer paper,office,stationary,,,17.27,9,binder,school,general,organization,,28.33,4,backpack,school,travel,kids,189.75,3,Denver,F,50,das@ja.si,5,false,In store
